Entrez ID,1T,2T,3T,4T,5T,6T,7T,8T,10T,11T,12T,13T,14T,15T,16T,17T,18T,19T,20T,21T,22T,23T,24T,25T,26T,27T,28T,29T,30T,31T
762,0.39832607200000003,0.216261289,0.069362007,0.018089871,0.024187123999999997,0.0056390469999999995,0.230343518,0.523096613,0.36817569899999997,0.437236265,0.562340441,0.064626452,0.22018031899999999,0.197757515,1.7777588640000002,0.086374042,0.007220071999999999,0.004438675,0.313066126,3.4857793260000003,0.135287997,13.02552883,0.316030111,1.498213031,1.818757143,0.22496731399999997,1.467781121,0.016079531,0.049122338,0.12703834
1084,0.152007432,0.102129236,0.154681854,0.229502394,0.390263688,0.008469552,0.025899895,0.31369142,0.144892254,0.285701834,0.544748436,1.7124995859999999,0.897082307,1.426804533,0.020181378,0.876986687,0.376826362,0.26748453,2.691541715,0.014463258,0.125843265,0.245988378,0.026650891,0.17519790699999999,0.093562825,0.081723577,0.123463357,0.025431857999999998,0.73460296,0.364247849
3577,0.117601169,0.021070053,0.349155545,0.14204437,0.200304179,0.02096801,0.06412019,0.630990481,0.140364292,0.42599354899999997,1.0009362659999999,1.238305822,2.233519186,4.06753159,0.06661719599999999,0.042076547,0.448851195,0.121985977,7.965615719,0.067176574,0.7668905770000001,0.255383624,0.007133298000000001,0.275255691,0.44010238700000004,0.143311764,0.5239840720000001,0.041974316,0.658064667,0.539291352
3579,0.316980999,0.09735772699999999,0.425017561,0.282590799,0.272217405,0.016147703,0.12344922,0.513967548,0.018016023,0.259974043,0.770832416,1.002123248,1.758929936,3.841375827,0.012825665,0.12961451300000001,0.467664974,0.201305979,3.785446776,0.08622240699999999,0.673643048,0.211802593,0.033874338,0.16058904699999998,0.668936564,0.038952713,0.386712512,0.064649798,0.949066519,0.142977092
4051,9.426321947,2.9272482139999996,1.6562200980000001,1.585778149,1.6475779990000001,0.5012752770000001,3.726200687,4.187203803,2.996863278,0.20665466300000002,3.1224205019999998,0.388153012,0.7911783990000001,14.51857413,0.807565997,2.087737933,3.822977105,3.419356067,4.318002964,0.11783833099999999,5.842817507,4.483770858,0.352175247,1.441001199,2.272493161,0.981060583,4.347912066,0.99399943,0.242863135,3.186277529
2215,1.194530408,0.707498988,2.656830014,8.545577747,2.878288202,0.360837176,1.587877564,2.475289141,0.569512927,3.117233447,8.393618597,7.946074708,21.11173465,20.4242902,0.209709361,1.483506952,5.22338241,3.518253672,26.12684843,0.588983857,2.927161035,2.514894293,0.129236597,1.848529959,1.594462004,2.137174888,0.824744744,0.722333392,4.760849185,3.354534438
3034,0.739308537,2.40463057,2.434644196,0.17172548899999998,0.125352933,0.06590848099999999,2.3462275409999997,2.23570845,0.44497629,0.17490829,1.84952486,0.36538366899999997,1.1594198999999998,6.27883206,0.245638778,0.37846329799999995,1.9577659440000001,0.7668739590000001,0.572982924,0.061361362,3.528917037,0.869243627,1.446428302,0.072604845,0.49285994899999996,0.024459913,0.7865636009999999,0.071043182,0.22565305600000002,0.064129168
3772,0.145055202,0.324860804,0.112876176,2.469899264,0.35727574100000004,0.016164374,0.211453415,0.261926345,0.082157729,0.12599039,0.159740582,0.350565918,0.55124641,8.30131713,1.930115656,0.105961136,0.264605278,0.125386371,4.259632879,14.57128651,4.2584939980000005,0.19182876100000001,0.096076379,2.169118669,39.16872623,0.27728305,1.598939884,0.024268704,0.52882839,0.12267831800000001
1955,2.156422338,6.863119554,4.487849813,0.778458636,1.103062945,1.9873169659999999,8.421285986000001,4.375011678,0.491717403,1.545351869,2.694189376,1.58326771,3.548907435,2.4472518130000003,3.173046485,2.470903065,4.626957456,1.88087491,2.0558509209999998,1.36000369,2.8832855289999997,1.9493099619999998,1.301734889,1.9909088259999999,2.822633665,2.765493315,2.656264595,4.546586971,0.9025771509999999,0.9336844120000001
51312,3.1361711860000003,0.9718885290000001,4.589728074,22.70424889,2.379120424,5.383550731000001,1.060964333,1.690278172,1.021916246,2.197475615,10.15122339,2.984485442,7.081079227999999,11.63721886,1.4600984259999998,3.9690929039999996,3.2664977530000003,2.257104169,14.30227687,2.150111136,3.3931810889999996,2.019336231,2.8888806910000002,4.476803224,2.1687249619999998,6.54352042,4.918614035,1.278999611,2.061383824,1.9930759980000001
79689,0.133306044,0.932387685,1.590988768,1.295332776,3.0873112480000002,0.260535513,0.992402853,0.984004902,0.37057446200000005,0.26632111399999997,2.544822161,0.210459528,0.445621661,7.583427809,0.377567459,0.12474233300000001,0.514164232,1.113049165,4.2042278810000004,0.937200865,3.8032043439999996,0.852192342,0.009588532,11.6659895,0.585723934,0.106584922,0.656781314,0.082349506,2.50387114,0.608997573
9895,1.079141412,1.109217629,1.302369926,1.318507758,1.756175948,0.9592613240000001,1.167700276,0.93005349,0.936856246,1.479371484,1.114926749,1.266332998,0.9136286029999999,1.325729249,2.190779436,1.506483865,2.121713367,1.619908603,1.981890376,2.2091751719999997,2.431114884,0.8883102959999999,1.8431682319999998,0.911402475,2.598550194,1.2900286440000002,1.46493375,0.85716608,0.742527189,0.527553804
7090,1.707374451,1.14557721,3.4701132539999997,3.0103616460000002,3.3307546360000004,3.7195515610000003,3.353582335,2.7250468039999998,2.3549188180000002,2.677444091,2.490655814,4.192407686,1.575996792,2.266759542,3.687587391,3.681868735,2.453230185,5.024053403,3.9957123919999997,3.328905083,2.785384055,3.37841959,2.60815511,2.923128897,0.7757087579999999,5.1613532189999995,3.726705387,1.064585434,2.592675829,3.516248746
8794,1.8614796219999998,0.119824895,3.042511895,2.041946421,1.8315345369999998,0.33785963799999996,0.162066668,1.840219471,0.288256372,4.228149268,1.887447145,4.197479012,1.064477785,1.917517415,2.249424385,0.207383221,1.835207034,1.139701541,4.091924108,1.8394113509999999,1.578695615,2.439221072,8.849019327999999,0.458543494,4.654426311,4.634374108,7.925666476,3.7795266489999997,0.7144578420000001,0.871479419
55350,0.319568262,1.063317461,1.246109109,0.076585313,0.045739882999999995,0.027132507,0.885026403,1.075580058,0.171540141,0.140408574,0.48399834700000005,0.88944667,1.836968247,1.814476465,0.011197338999999999,0.321236447,2.266303095,1.071120141,6.102507697999999,0.05795078099999999,0.527187435,0.45756722,0.426885339,0.366972897,0.254772034,0.632693861,0.162445391,0.027157284,7.106426604,0.160160112
94,1.0800224520000001,1.903815777,2.002017871,4.529525211,7.679328042000001,1.646123971,7.123370195,1.491856361,9.01350591,4.480529015,4.5051464260000005,15.84497607,8.454821982,3.625598035,1.6651738669999998,2.268667941,1.351452536,2.3963225169999998,7.367919756,2.635054369,3.0410582969999997,2.066034147,1.286808212,1.153157421,1.178000696,25.66103688,3.5627595000000003,2.093211946,3.255110091,5.526313597000001
8862,0.399851278,1.090874041,2.445669355,4.491159133,3.3961283339999997,5.808721406,2.204900421,0.7782725779999999,0.88579993,5.080595608,0.911874381,3.1788215330000003,30.13068965,0.28122921,0.514778645,1.287565864,0.346845894,0.579047909,1.7858705469999998,0.253782802,0.34260155,1.290335929,1.181153254,0.348056941,0.42958146700000005,1.843544088,1.09661548,0.900079335,1.9600895630000001,0.40990106200000004
255877,1.452170105,2.296045705,2.429084249,2.815562545,4.592802592,1.8076567469999998,2.371670065,2.934637833,0.7232989879999999,5.031134828,2.404215044,2.2214419309999998,9.794379089,2.113600634,1.952269179,1.12534082,1.407293388,1.894049632,5.994763183,1.4823367790000002,2.897933901,1.101113383,0.832252364,1.366976264,2.095768775,1.3815656490000001,3.9942379989999997,1.5405984769999999,1.266382632,0.301849867
654,3.599661425,0.414870181,0.43346058600000004,0.07415914700000001,0.548363249,0.037532813,1.252964454,0.304089485,0.013958477,1.158182335,0.40548536399999996,0.056353522,0.767978818,0.411945441,0.208678787,0.120507474,2.6151355290000002,0.155968099,1.249454501,17.26202561,6.123693472,0.16703104800000002,38.94459902,0.141840377,8.71746136,0.16598907699999998,0.84023198,13.30814115,0.621094645,0.047475416
660,0.006325430999999999,0.35497822799999995,0.079896862,0.062976209,0.42835854100000004,0.018592582,0.056856128,0.225954629,0.013829186,0.135413897,0.326989154,0.018610515,0.414000274,0.9586303970000001,0.317502613,0.08208149599999999,0.18729489300000002,0.247237496,0.925810426,0.36401603299999996,1.030641547,0.156774233,0.058504735,0.059169083,0.195121988,0.134551304,0.222631785,0.016079531,0.08487472,0.015678557
1003,1.850912615,4.033089852,2.036001395,3.2664586439999996,9.833017422000001,1.776994889,2.458261451,3.6119515730000002,0.605522108,5.6775430579999995,3.58047091,1.840043638,13.26493333,3.382798601,2.0475974669999997,1.0820659559999999,1.55052076,2.924629444,6.3227898,3.511819454,10.34014976,1.7755811190000002,0.941117967,1.793339531,2.635114888,1.3936734659999999,3.9056254760000004,2.129084188,1.113893504,0.184542564
