Ensenble,1T,2T,3T,4T,5T,6T,7T,8T,10T,11T,12T,13T,14T,15T,16T,17T,18T,19T,20T,21T,22T,23T,24T,25T,26T,27T,28T,29T,30T,31T
ENSG00000127954,-2.9071859022237705,-0.10099814544713838,0.6699236506231414,0.37332277946442055,1.6263509359204797,-1.9404480585179187,-0.011002212132799272,-0.02326259225630756,-1.4321646328839068,-1.9087612846055217,1.3475648404235723,-2.248385269517313,-1.1661087332647244,2.922850112936014,-1.4051936648336396,-3.002976948525591,-0.9596988427691708,0.15451732002499324,2.071840869556637,-0.09356980913420712,1.9272154562326147,-0.23074900770854948,-6.7044743284838235,3.5442367756513566,-0.771707247464649,-3.2299247327226492,-0.6065150131172942,-3.6020961942673915,1.3241603168765055,-0.7154916162267583
ENSG00000105967,-1.505813797120519,-1.1652896189929836,-2.8091226380527345,-1.7539051815481694,-0.27276080814464915,-3.5646110465624488,-1.2782505416004757,-0.9226445654896718,-3.7989768668021293,-2.0971052165157937,-0.4048032947781479,-1.487932074108999,-0.35639378699118984,0.27638371114992544,-4.797370696578204,-2.2461241941020176,-0.06217351034476109,-0.7685027159732606,-0.670622803368923,-2.672298151468364,-1.5498504669454396,-1.4773168430719752,-5.7181397190538386,-3.2424179360646366,-2.9063880554059125,3.4786874405786996,-3.6132276465500914,-2.5632941720956244,-2.250620845510093,-3.5304374236574154
ENSG00000173535,0.896449822796752,-3.061000419132829,1.6052629033084254,1.0299450115772684,0.8730529060089839,-1.5655040839396406,-2.625340690372728,0.8798778373917365,-1.7945755954190081,2.0800263096444507,0.916436244589209,2.0695231114972144,0.0901458419416795,0.9392396804244515,1.1695558711538871,-2.2696289218516337,0.8759428260530528,0.18865606851809708,2.0327793879895535,0.8792441484204316,0.6587330349969942,1.2864205187017672,3.145517580729557,-1.1248695113351148,2.2186033569826917,2.212374509884927,2.98653225779985,1.9182055614563844,-0.48507921013300875,-0.198461501055324
ENSG00000147454,1.649004310235269,-0.041137241839350046,2.19840868132691,4.50489040469095,1.2504282985434396,2.428558018937332,0.08537615722446323,0.7572606928627,0.03127696101931109,1.1358471561246453,3.343581701344835,1.577482216493151,2.823969258362868,3.540674409465577,0.5460656252120621,1.9888093316931077,1.707744647319994,1.1744730027706594,3.838172931931412,1.1044112324715945,1.762638426580192,1.0138811476232537,1.5305106227128626,2.1624689065822307,1.116847101826023,2.7100670158466547,2.298251850824978,0.35501582543264115,1.0436131557387172,0.9949967226442624
ENSG00000120156,-0.4292110994695756,0.47621079080141504,-0.590196109998316,-0.6521689687405448,1.5342642843456256,-2.4693926750179114,-0.46379273964853374,0.6744098001836076,-2.1859101771808307,0.5540735935364584,0.731778693604226,-2.1548439390473817,1.6931717592988602,1.1123671456600666,-0.2686532755790294,-1.4558490768576,-0.5863276632551615,0.3892367470560427,2.066250080483811,0.8066281038018565,2.934000665432828,-0.5634282290982577,-2.0186582753977858,-0.6837990354102261,0.7846811450531446,-1.5064263519163046,-0.1887016494381704,-1.7051149903418865,-2.2787848813602114,-2.95236616619254
ENSG00000196092,-7.304620499657021,-4.141400904466552,-5.044993178562999,-5.788674069727336,-1.5603981841705044,-7.47033291717022,-7.229585542411214,-5.089491310865005,-7.897343910916135,-7.268721314271656,-7.463172351744214,-6.883979572121293,-6.432077795310376,-4.048051394531935,-6.480700267101671,-6.327379418816673,-5.722782939740478,-5.737234460630055,-3.7231861418823926,-6.111463618743815,-3.4702191846842436,-5.242440450633792,-5.079541145071854,-5.992861644806377,-3.8031212210580487,-0.5134376252795297,-5.9883977430684165,-5.958630862476901,-7.27972531774133,-8.716267341561384
ENSG00000106780,1.108639759383423,2.7788644863237275,2.166024396609453,-0.36130771226011976,0.1415151189875944,0.9908219927723656,3.0740405591777114,2.1292868678638697,-1.0240986785584247,0.6279353700800913,1.4298512621638897,0.662905217089014,1.8273749455433983,1.2911625569445342,1.6658686568331533,1.305038413990491,2.2100638336557488,0.9114039037661493,1.0397356520162953,0.4436105658414081,1.5277137126132834,0.9629635134203426,0.3804356595099588,0.9934271541124212,1.4970419010219,1.467536854645411,1.409398863131123,2.184783950210674,-0.1478778381143098,-0.09899309760743685
ENSG00000107551,1.1136916876311853,2.7196703039384116,1.8448609160110878,2.8284355830056453,3.2732784874573726,0.887026019681726,2.689752982929806,1.9956441128243902,0.6526602117881,4.452876694602277,1.7402740831996872,4.604950562808534,2.3395167626890285,3.2216403056503986,1.9404904150903128,1.1068652899781641,4.5357302850223915,2.919986711520889,2.5794773578339485,1.3893356090664875,1.3739680123999147,2.2794903251271474,1.3267847272701685,3.4657495092672934,3.9455592351921247,3.828273788961876,4.876484232009686,0.7698210751916424,1.0819211713231125,0.8579530419936264
ENSG00000173269,0.4501261075026324,1.616817946812472,0.9708552597058577,2.820329565583901,2.9986911004092374,0.21922948216057075,1.0901302185464636,1.4778428933512737,-0.34771166456500296,2.0690553145138812,1.7515326436641938,3.8231554610752077,3.3813247019402577,2.0373704849897867,1.495942145708876,0.007310003780951654,1.1461032205144412,1.51283747778702,3.248147309664492,2.1357511757176937,3.732096795284813,1.1372667580665694,-0.13911896763650325,1.2424556535918132,1.5395239100908995,0.8171989871289962,2.1342543799925,1.0772726572924347,0.006872608784836383,-0.8234904908709036
ENSG00000149090,0.6769899579270608,-0.7934267421717841,0.3774058099527784,0.823276605428038,0.6797453287805556,-3.209821694094999,2.0321236731944863,-0.010220331193295493,-1.50754955822015,1.5489346443573877,-0.1582668206059567,-0.9046500915121889,2.057557650102579,2.4494991151354273,-0.20226699688111202,-3.067491789491464,-1.3329886329472318,-0.39990755280608375,1.6734618592410109,2.1948393374294617,3.1415468889784828,-0.4090394808431819,-0.9511333660216732,0.1607344518214433,1.0212909821255445,-0.15806712739308093,-2.1973267737239803,-0.5080650912031527,0.6881452383285228,-1.811899789956283
ENSG00000156738,-3.057269684000185,-0.27111968191108626,-3.634143588223519,-4.047864830887088,-1.852880448164605,-4.959947736623788,-3.709929077307097,-1.719283718344886,-4.649993031173938,-4.4688293284786464,-1.3880023643488346,-6.883979572121293,-1.9921286774856777,0.33054400054307104,-4.7072805482779,-3.540083851504665,-1.2427713420013478,-2.0569241923453636,0.6616682448372541,-2.543213873098001,0.9099435014155166,-1.4101270985709529,-5.476046446789751,-4.874793830088986,0.292226553424368,-5.950587545976106,-4.486611616119342,-5.958630862476901,-4.769339922732021,-7.79084454468929
ENSG00000013725,0.28739634861295127,-0.1717604670906764,-0.37436645919596323,-0.570951012938142,-0.24936781070522196,-3.1436606804165765,-1.81647415457341,-0.9466831966819955,-1.4637563582362318,0.28824871945154734,-0.09547266062416362,-0.19165785229294005,-1.291318837967974,1.705500042194434,-2.0471126881706048,-0.6613562221065562,-0.4170702549171896,0.3360813712754242,1.5396710864964624,-1.7343442869930414,0.7998696067499504,-0.06777123019543657,-3.9678817063250524,-1.1852992865094552,-1.325411131451876,0.17224883150716588,-1.808521866922167,-1.9358929200154211,-2.261175174088949,-1.6977172647674896
ENSG00000110448,0.2288832085298733,0.001462010344922736,-1.3527916877697594,-1.5634858406399736,-0.3701977402758835,-3.0411659108125257,-1.3968683096096741,-0.8064024980150437,-2.2876045477606226,-0.26531803990340597,-1.240456040108582,-0.9022715354928347,-1.8226961708927027,0.740119161359963,-2.3261555071649034,-1.592732878683214,-0.9910530996242021,-0.09601689356478127,1.3638749736423907,-1.5074759051784805,0.7838611951226299,-0.7383113135145982,-3.294230239945032,-2.523052582041013,-1.3449750580782274,3.2755647741129725,-2.567829806713489,-1.5544222006311137,-2.509521194526922,-2.801673372154409
ENSG00000149591,5.157988101385128,5.294455989591408,6.703412393680974,6.709149495908883,8.006188896322293,4.852596930016331,4.292764224793078,5.7515695927578125,4.829606727848054,6.040732241847883,5.9126526255097245,4.31806790108899,6.848135149439713,6.176279187710086,4.606472721620903,3.4177436340417158,4.70808328096503,5.219057536344801,6.989027930110085,5.3151123055460285,6.499031553893977,5.59851724518399,5.689614506753905,5.110112650227012,5.385869421136427,5.525000333358289,5.505360385861391,3.8711046959618995,5.966716464415748,4.504344935287536
ENSG00000167286,2.689789924852562,3.2179235921211435,2.908011021170639,3.047620662959564,3.246684872977817,0.27086212370154517,1.1941517039613654,2.164038494545326,1.2630765337172662,3.6972608356012415,3.137160334475852,3.794355449695769,2.5213676423369322,4.617712945371494,1.2804863818073704,1.8938178673284507,3.431351195354148,3.537697839610483,4.7054863934734765,2.135800343905199,3.9857234888700894,3.5154334029363943,3.6104286585374257,2.1146266317247204,1.1175302143211387,3.4126727637071363,0.07282097211723763,1.532414774980034,1.6050607703791255,0.02492783066351936
ENSG00000160654,-1.419656473678818,-1.1707069513284456,-1.5731050999374692,-1.777033965046398,-0.6053461917303633,-4.200078785291025,-4.365097621840617,-1.7037598887036858,-4.457164658823408,-1.2083900680661315,-1.2860274324189196,-1.706834829852008,-0.9785031280731101,0.22220283050717138,-2.888517899815463,-2.3472554891544606,-0.7382832175562387,0.31437947721791554,-0.16752969639431178,-2.4048332915782322,-0.2259601736489446,-1.206651489281981,-7.131215039946706,-2.529962358095325,-2.7345008557633874,-0.694467466601585,-4.141780182795306,-2.8768338055298637,-3.309031260783302,-4.4460130616287055
ENSG00000149564,2.156777022404641,2.179796098649738,2.385767943765913,3.285970784643707,3.7528908150771687,4.10308311795953,2.1602711814177975,2.3886495000026358,1.90494286343987,3.5957353503219402,2.1898174565341373,2.5337253253689567,4.334302792063813,3.0747486596557394,3.065714551693139,1.3996573321986794,1.484534114304797,2.8996908115231044,3.883180398662581,2.6011917867854835,3.4237516106849313,2.323946360336911,1.6011982395625142,2.2554692796365434,2.448761966149517,1.9700803808456797,2.651068932214733,2.779547189854277,2.365872368814721,0.514292783339014
ENSG00000154133,-0.0821844009239275,0.2724086674900104,0.7013917176457486,1.952420994395124,1.8933041041286358,0.4093704327495432,0.31073290020091104,0.2605926363307115,-1.117751937336154,1.7221130193877228,0.3797986277148817,0.48918792836119546,2.456203192994812,0.9639474596668854,-0.154075223307956,-0.8601656010030405,-0.4020828029354664,0.4947035482003924,1.644245068090498,0.4382129325780974,1.7237930615018118,0.1122898686867951,-0.5877290660984127,-0.31157178329820523,0.18294664955760098,-0.8971599023556182,1.125960314369835,0.38630315314706015,-0.3064087239484664,-1.720466797277191
ENSG00000110799,1.4081811831312863,0.8992159178538782,0.38072219622799114,3.7356617935269445,3.24820705408251,1.5695173061894072,-1.1342952885704296,-1.7905401860845127,-1.9002912657462154,2.698181782842718,0.8195525744438839,2.920427890138075,4.96767579724968,2.3451104135253145,1.8793904327821762,-0.5441182726706104,1.216527295154274,0.25718309627313846,4.119814308553006,3.090815639473944,3.9989281113959896,1.7567167449757313,0.34930034013456035,0.4071429862527964,2.1230841495739416,0.26893799009637004,2.1496545129045304,2.5829229907170643,2.0318651757342856,-1.2398179290988403
ENSG00000134539,-3.625029087656901,-2.421167461578621,-2.540488440435318,-0.5160885797706095,-2.3852345238101447,-4.13866485734274,-4.11103862606323,-2.927748187643576,-4.565675743703012,-1.937053081475947,-1.6367394151928696,-2.2043882001392663,-0.904452380829525,-0.8676925732939161,-3.538074354865525,-2.8708040736812683,-1.5651442147581225,-0.7775350945392251,-2.3066290952713673,-2.5336643559843393,-1.1199353671917187,-2.692132029798269,-3.00567075373022,-3.343017548969721,-3.0621292279299595,-0.40486948721032684,-2.49540375253932,-2.3873262305515714,-3.5005980831512313,-4.036675841240902
ENSG00000183542,-1.5287064360914928,-2.5618840049252003,-2.7285106985143766,-5.788674069727336,-1.07849208770177,-7.47033291717022,-7.229585542411214,-4.942933848802845,-7.897343910916135,-2.9522387373037287,-1.8247616682255292,-2.5674971635954518,-2.0791162525581117,-0.4234466102331778,-6.480700267101671,-4.470952215391888,0.08555262347420903,-0.9613203535464164,-3.4067036491859404,-2.3220791529661717,-0.9610916244182774,-2.662923566131956,-7.131215039946706,-6.697671523961832,-5.600846112506558,-0.46841816496086247,-5.9883977430684165,-5.152533641099543,-7.27972531774133,-1.592429883590943
ENSG00000205810,-0.2627275483808977,-2.5088988337290568,-1.1645636116084495,-1.6403458288908683,-2.7624725220495683,-4.515902845529377,-3.9033140974130847,-6.410390204170542,-2.9429137356256616,-2.577325473007718,-1.4212792582536837,-0.7596244955869424,-1.2485235101614485,-1.5790480695906564,-6.480700267101671,-2.511076471070163,-2.446424709863168,-0.19784180694794648,-2.353718488103723,-2.8361345812416037,-0.3231439586413576,-2.80258348114871,-1.1991115708835858,-2.5238583304855395,-3.787290525773046,0.7544919999026521,-4.457604258559088,-4.514585967530514,-3.003366963412886,-0.3695197172133894
ENSG00000139567,0.11106130410390319,0.928893882812292,1.0014548524396418,2.179359833575173,2.9409800774976436,0.7190729904448263,2.8325599677707762,0.5771086366328342,3.1720883685434402,2.163669081001502,2.171573997188877,3.9859535757675975,3.0797743787169227,1.8582189843600656,0.735672822319242,1.181845460958138,0.43451084425894027,1.2608220910831063,2.881257349125873,1.397832729254319,1.6045734730561987,1.0468640989756968,0.36379704795273926,0.2055894730881728,0.2363403915584007,4.681507561161072,1.8329950992815085,1.0657183975765305,1.7027063375702847,2.466317431857211
ENSG00000127329,-0.9672487234999706,0.04869466239126423,0.018345231638627182,-0.2282016279593081,1.1269029769969785,-1.554098878795982,-0.35022199894165607,1.0885691636508663,-0.3194322970068382,-0.3882468658095447,0.951240602868712,-1.5773700845381085,1.525285490156687,0.8379824891191084,0.25147977774078284,0.0853601455378806,0.3588408079885117,0.46126353709335577,0.8426526151333247,0.29710300879253393,2.1062195094994554,0.0416069497265739,-1.733672144057368,0.2777686124188816,1.7522125254808838,-0.4444883799483252,0.28689259115254023,-1.5285344533186362,0.9714197304101166,-0.6165870298860961
ENSG00000011465,3.8286524512662212,4.628545493148902,2.955591929932836,4.697001486945361,5.036043772731042,0.4356371019276668,2.8419073894913365,4.149155378596417,1.8154891703344613,3.558225801416556,4.470505947357554,1.384432999823503,5.559215376019515,6.3664536858632435,4.043587047654357,1.0479738892000112,1.9038783116530702,3.3886665438981134,6.2396102576796855,4.770921145695308,6.734123267036538,3.6048511339516,1.759478716288998,2.9062055847103805,4.1742572657481025,4.483902524634387,2.797847200129883,0.6832495893013861,3.5754343542893126,1.3554133218194506
ENSG00000084110,-0.4357515222554099,1.265815265817333,1.2837109492385876,-2.54182390222939,-2.9959323422332504,-3.9233920688602786,1.2303429350857704,1.160732064226033,-1.1681996289447831,-2.515329425648059,0.8871546922746559,-1.4525159414343645,0.2134031530029043,2.6504962250484376,-2.0253897637714062,-1.4017746952331516,0.9692082973142156,-0.38293861450993794,-0.8034359503687194,-4.026525683973674,1.8192255135079474,-0.20216751024731525,0.5324948120938748,-3.783790365737617,-1.0207503460282428,-5.353436917335908,-0.3463646691860096,-3.8151599888185244,-2.1478217779093516,-3.9628754997370246
ENSG00000176435,1.863743158920618,2.770054503034511,2.3553780276555876,2.920948720702042,4.200652927157816,1.5242636342000526,1.8245103291528135,2.2652510455735917,0.5577332186492318,3.69378178022794,2.61003421599233,2.579460927052291,4.645239478359847,3.4479783182591017,2.523100245111544,0.8338346718966343,1.917054185826489,1.8652250756045334,4.216518734998961,3.726534094776725,4.376033693745793,2.0754685905154613,1.5521556168884174,2.6209131933636076,2.2335106390204302,1.8213405238992197,3.676122412610987,2.9478135143508886,1.841844283928229,-0.11759933437529925
ENSG00000168229,-4.1106461333046935,-3.5323889955293573,-4.75790938875259,-0.9048440853993558,-2.522928265216371,-7.47033291717022,-5.833694865720207,-5.650404416904035,-5.288331969760426,-2.9227437310691595,-2.854160351310936,-6.883979572121293,-2.2016243336430605,-2.583429396066056,-6.480700267101671,-6.178422765540564,-7.113771060634819,-7.815655206333261,-3.891781819826248,-5.351477862702608,-1.4986372054294885,-4.3703941597035785,-5.792457334815794,-6.697671523961832,-3.017231547272008,-3.853960646867086,-5.8030224650103435,-4.27504172545797,-7.27972531774133,-8.716267341561384
ENSG00000119630,-0.4806013314034217,0.5631830851495264,0.6335955877787264,1.7715208512164442,1.97076539477169,0.5258054266525637,0.043236935036718147,2.036556420071495,2.396846659405621,1.4153219780853017,0.6139658962854443,1.286786019608407,3.354568475646682,1.029876191152777,1.2473081101798411,-0.3916888294542303,-0.9696472352003771,1.3908156405999927,1.3456367398149311,1.624989629874024,0.985977161511892,0.4273781016752964,1.3925967531575894,-0.43131230646754526,-0.7382922065668246,0.3451490259543699,1.1792622967371755,0.57880646103268,2.2355834074312466,-0.12207070752368816
ENSG00000196663,0.10988392972249302,0.14954245069014366,0.3811392907490428,0.3989060599360336,0.8124373930457005,-0.060004204064022904,0.22367001238660522,-0.10461440281876919,-0.09410040142510585,0.5649843721323166,0.1569489277904866,0.3406568292466638,-0.13032027697962417,0.4067861668463076,1.131444243521785,0.5911852212170482,1.0852297684398016,0.6959124169874508,0.986877165160599,1.1435078187638037,1.281618070520437,-0.17086438193278625,0.8821877564788969,-0.13383980654545707,1.3777069265969224,0.36740309983299396,0.5508354218436712,-0.22235333444830135,-0.42948424107186833,-0.9226098564124463
ENSG00000166923,3.5156819632605862,0.14663424619761595,2.2014628530961793,4.8749066439230635,4.252743581455069,-1.827948287732465,-2.1222501410206105,-0.13160478966525735,-0.6699966722247832,1.2940273730375969,1.320354562142074,-1.4115199377308907,5.131833451020064,3.8554581356480484,-0.8707369797712807,3.9929088465548372,0.11424918427365659,1.6917466144832483,3.5349984782836046,0.8446779083518127,1.0677143607069752,1.0537686113715585,-1.0221189297033775,1.3587436609298351,2.425619234974108,1.7536482494486185,-1.5335823241071798,-1.926167079272147,2.8552248700267535,0.7651812028759511
ENSG00000140332,0.7717794961850375,0.19607469716747303,1.7949827487740948,1.589936813745748,1.7358490800812911,1.8951286966775205,1.7457030226097152,1.4462810090891285,1.2356773261278409,1.4208564496798517,1.3165256680085018,2.0677790169640353,0.656264598137943,1.180631358011438,1.8826772397532605,1.8804381930266891,1.2946826073882816,2.328851799387541,1.998452742898064,1.735047735531523,1.4778762633080982,1.7563485178432303,1.3830296708625256,1.547513446989549,-0.3664130046616342,2.3677493653366226,1.8979007719741465,0.09029173209393342,1.3744418324423922,1.8140371330316485
ENSG00000177455,-7.304620499657021,-0.8850982574395275,-3.426120463559988,-1.064908271229798,-2.138671940921797,-5.699457156219091,-3.6718309503652953,-2.903578020727397,-3.541505575010701,-3.3823681896617943,-1.8343154483643795,-3.698066344734131,-6.432077795310376,-0.44067431455610295,-3.709824398137784,-2.768631386135363,-1.0692641004027235,-1.3516488063767713,0.32070816492869514,-4.019688930361023,-1.149146297044686,-1.9355117505049224,-7.131215039946706,-5.444378258740316,-0.7484524379002129,-3.3135851240458347,-0.9132381325590285,-5.1131778252518405,0.5245736064356858,-3.3604289881764604
ENSG00000179776,0.8882367845212381,2.0118855474722346,1.0257385499002942,1.7077273741723022,3.2976341990438867,0.829439531887155,1.2976383632296906,1.8527785501108252,-0.7237484602861703,2.5052667422492068,1.840149345825603,0.8797399812712341,3.7295455194385103,1.758217287097107,1.0339321267433583,0.11378843954739785,0.6327528423959043,1.5482538441252711,2.6605612581741958,1.8122186764466435,3.370185175747627,0.8282912726684716,-0.0875525220515604,0.8426486579311047,1.3978658630900367,0.4788925811736086,1.9655536108162472,1.0902329977980696,0.1556113075473981,-2.437974488414418
ENSG00000161940,0.538210458337736,1.1991513605330066,1.2804125284697292,1.4934231993215192,2.199374774923286,0.8541207527447221,1.2459033232499135,1.5531824696813261,-0.4673359617635836,2.33088385252951,1.2655659430695585,1.1514964294625782,3.2919540362790882,1.0797028044512194,0.965151985500588,0.17036200131648713,0.4929231283531713,0.9214741359288436,2.583702762570313,0.5678732574922821,1.53502468882616,0.13896303263494741,-0.26490703156299794,0.45098819239035826,1.067479553916205,0.4663041175151976,1.9979202991682603,0.6234909042135026,0.3407133746596746,-1.7280969294116717
ENSG00000132514,-0.17007990525218966,1.5819443098697696,0.030653765452852873,-0.3020309121671751,-2.489252632008688,-0.6104147416819727,0.2179026905335766,1.6235855407241662,-0.4680599812039927,0.8135894552060496,0.7823996981970579,1.6894452294809323,-2.7122692178916084,1.878981059706616,-1.3119438622442356,-2.07435784304197,1.0716822357799118,1.7684003284962337,2.4336236616186446,1.2761490882163111,3.4371120110032805,1.4911005108816273,0.33714272558373737,-2.646567115607754,0.47385654055191184,-2.486861284628257,-0.2209102304969947,-1.5189000524787728,-0.981685834873869,-4.225582840541351
ENSG00000184060,1.3690245903119462,0.7344464998090616,1.6673554786341738,1.6150723382952428,2.001092554649726,0.2588894818062857,2.211190148758346,1.4486828594157573,0.26359483568726017,1.194107839259995,1.5980086888651988,2.3905216306043413,1.343178047922067,2.4754574066919295,0.26851374022048036,0.26371586056543406,1.2490597504747103,1.702714377364451,1.7761687987969936,0.4509924456115718,0.8895697602673888,1.995977013043514,0.4560773416365511,-0.42044325526436727,-0.035040758009877625,2.469341788040773,0.5844102862378142,1.5378451798036024,1.424111956512986,0.1023902724321657
ENSG00000108821,6.667161986187547,5.803983078422155,6.311734601096162,8.04968147405764,8.111338206226884,4.318389899876066,4.674692263034997,5.910859891635449,4.522977633438754,5.806815620181889,4.571737608154179,4.575816598809953,6.197637105637539,5.899619335526794,3.2437386145419307,4.068306300131732,2.713327444255696,6.029756246340728,7.041022126037451,5.259226986053921,4.69018297943163,4.925089653491317,4.35853077968301,5.252165093606353,5.78273751143279,6.296596152537391,4.6196316286557675,4.266669901018334,4.736760429606294,3.537535971925961
ENSG00000261040,0.1604263458070216,-0.583244602558008,1.0095889349329634,1.5848686859450225,0.7481442174659264,-2.397603531266777,1.5488859436207152,1.0227665007327842,0.9435699051141544,2.5809895144401627,0.41691213529009663,6.3201781047019105,2.0792291695113065,2.5981449333337245,2.601018032891652,1.6603341822641509,1.5787651958232596,1.1036793296177723,3.077463779847668,-0.8877602715039695,0.18747277758879227,2.525169197482486,0.47861515158054296,3.4795272068663237,0.9159712962394019,4.962021080404296,-1.5319500079015451,-2.226361656156814,5.912593880346029,1.8240677230838047
ENSG00000167434,-1.3279781820592549,-2.2091526504190484,-3.849710546015208,-5.788674069727336,-5.369616955703276,-7.47033291717022,-2.1181410946480073,-0.9348506661521319,-1.4415336884308703,-1.1935150297286936,-0.8304842921271267,-3.9517314001163326,-2.183242576711957,-2.3381955751717043,0.8300596496434989,-3.5332583855417163,-7.113771060634819,-7.815655206333261,-1.675460678699498,1.8014812397554496,-2.8858942484534476,3.7032700412821833,-1.6618660715457256,0.5832427752759437,0.8629529140830196,-2.1522126905812073,0.5536368461162136,-5.958630862476901,-4.347476961706411,-2.976664128753352
ENSG00000186529,3.236694956062416,1.5495450832677264,0.7278944078573648,0.6651909515431732,0.7203467663603713,-0.9963250130293272,1.8977053775384674,2.0659871398173544,1.5834532671512171,-2.2747061775282744,1.6426648407426352,-1.3653026122235956,-0.33792505716368837,3.8598278680152145,-0.3083479283886357,1.061940626424061,1.9346965602034623,1.7737246624167882,2.1103642336676516,-3.085119192828279,2.5466642292354265,2.164712551454207,-1.5056345834618838,0.5270715359225386,1.1842759526784665,-0.027585865583588803,2.120322762989746,-0.008683070400011199,-2.0417845797552405,1.6718719329882255
ENSG00000105717,-1.1223908318875995,-1.433102372453801,-1.5066196630863493,1.636548277191951,0.17314628883781502,-2.4401063810901804,-2.190087718011938,-2.698675000475123,0.5702880444141871,0.4412461186632146,-1.0793086791168764,-2.438715529131632,-1.9503346247364053,1.4199327991873152,-1.0115893558890678,0.5486003319475073,-1.9555907493855633,1.63876699302465,0.29361996117165823,-1.7078706990070198,-1.2078191288508955,-0.228333509776954,-4.956205102982085,-0.7500904036624667,-0.4440137425743972,2.9130288959654296,-0.879307438007144,-1.521251661021439,-0.3533343991712056,-0.9252283376673588
ENSG00000012124,0.7817088433475707,-1.8448680620295315,-2.532731656249531,-1.849591369804676,-1.779619555392608,-4.806068363767925,-1.2706475001759805,-1.688261115579415,-3.425724349869438,-0.15599610303183462,-2.406590210987951,0.05950861465863034,-3.2907615316606753,-0.23694538606595458,-0.45186316345961985,-4.315815178750246,-2.1516277466147717,-1.9232227207543644,-0.1681505901230188,0.8149105531200669,-0.327907272538894,-1.2276785948633882,1.017682886706852,-3.6765203352456175,-0.42401381120676623,-0.6368202549594475,0.40704833185536954,-1.1043117807532745,-4.445535578584319,-2.842549308002614
ENSG00000170956,-2.7177862327485998,-3.2915321768155117,-2.6926241332633913,-2.123418892037325,-1.3574788611123536,-6.883498624959616,-5.270909940638431,-1.6725820253575312,-2.786947625006285,-1.807417797520279,-0.8763379455898388,0.7761036392989635,-0.1566877368852925,0.5127877044092549,-5.630831503641031,-0.18937315272460642,-1.4080281984178098,-1.9024726394022373,1.4284327852151408,-6.111463618743815,-2.990300087852956,-2.0233379394766966,-5.229672423402147,-2.512942554986844,-3.4179207672468346,-3.6131038382828438,-3.0178451706363334,-5.297219323520727,-0.44496338562868537,-1.4570076421478715
ENSG00000105369,-2.3612640276106514,1.735528259997941,-0.6162098397667679,-1.9733475612247287,1.0060637780029693,-2.263942074926189,-2.1208386213454293,-0.023278063113886527,1.1752956486974924,-0.9103272068531996,0.38707485994139024,-2.0401588051184474,-1.8810855192765588,1.6404912240137826,-2.4807601721337256,-0.8806040748522502,2.0381968141971196,0.3760470575237545,3.79103804776142,-1.8154993585973545,1.1767443252661702,0.7009160564617587,-2.4581127226978676,-1.7193565391194487,0.6870626740603957,-0.38211251749743697,-3.7906059679453716,-3.040232776169815,-1.48837178037013,-3.5098763711230805
ENSG00000090554,2.1329394652931897,0.8387160474189805,1.0673183706624394,1.2229627666904528,1.6376097862690895,0.0849984679688092,-0.32707484569334067,0.0856974290032578,-1.0547304664140447,1.8246292418749597,0.8388727853523252,1.1285587704525994,0.7176622691511272,1.6116979674212597,1.1179876201427612,-0.56015744481458,0.32494488817810835,0.23923470408789047,2.0047847125959413,0.5701796744961717,1.1764740197966175,0.6705622858052677,-1.5193274522129818,1.203388717036073,0.43346808773412593,1.8006771005847142,1.2940770216031978,0.5959897200580178,0.28778097519170676,0.08570414216510112
ENSG00000187474,2.4369798460402365,2.7753022699105174,2.326060404528423,3.6333942299225725,4.702535247641687,0.2457322965109317,2.8391104341143163,2.80804397000165,1.1129045153020674,1.7949947318488322,3.0170801069099924,3.0062451540386887,2.412348657854164,4.015236017069368,0.5582088816145245,2.2642336134116117,3.102138637565966,3.8963686756836062,2.928488568944468,1.0636978544961122,2.535352724529167,3.1459603710872344,-0.43386517341228753,1.4503214483660196,1.1736534350399488,3.8471862509144223,0.6028753806252036,0.6096192554785118,1.3417032165431386,0.9532554178512233
ENSG00000167633,-7.304620499657021,-6.250207704995802,-5.5178951601614825,-4.861227085506462,-5.795323581782158,-7.47033291717022,-7.229585542411214,-6.410390204170542,-6.0483177751575115,-2.6123402063724286,-7.463172351744214,-6.883979572121293,-4.353927554203019,-3.5913427222371905,-5.9536021693457055,-4.353446118560135,-6.87375685633173,-4.080853444286581,-6.45912255721689,-6.111463618743815,-4.106619919345455,-6.667381395646791,-7.131215039946706,-6.697671523961832,-4.477657058534861,-2.9358745552065453,-4.563008294221648,-3.4500650213690327,-7.27972531774133,-8.716267341561384
ENSG00000189013,-0.6746402564470365,-3.418311211805406,-2.5849378972097226,-4.835160431925398,-1.9349192948407161,-7.47033291717022,-7.229585542411214,-4.799361063231897,-7.897343910916135,-3.8086659347700498,-1.9156541268492224,-3.0088868706654077,-3.7428983850141004,-1.8103885298700062,-3.3425730337034016,-6.327379418816673,-2.014800165389945,-1.1072541749713665,-6.45912255721689,-3.5004344595304406,-2.8175188318824076,-5.104313257182674,-7.131215039946706,-4.755198808744751,-5.600846112506558,0.9039733210022881,-5.9883977430684165,-2.6870327423957536,-3.8196699301972528,-8.716267341561384
